0	0.03889703908458784
1	-0.012238693752021726
10	0.029964864347793323
11	0.07415666750476742
100	0.059067959996019194
101	0.0459938905768359
110	0.06313049447545345
111	0.1026777331174113
1000	0.13480361607183414
1001	0.11416886006722773
1010	0.10730233435418507
1011	0.14335687601709304
1100	0.21039613068929217
1101	0.20988443600196846
1110	0.2554902514457457
1111	0.17955642994651722
10000	0.27471750482740853
10001	0.2660407457296641
10010	0.30927154062458106
10011	0.2666323326366376
10100	0.24821812290537407
10101	0.2983710993700214
10110	0.2942118941939907
10111	0.31030419855259017
11000	0.3060836762974489
11001	0.32135169117477363
11010	0.37837791957485384
11011	0.4117695405396208
11100	0.37148009092491996
11101	0.3784638599048024
11110	0.3822529245561429
11111	0.4392417051550071
100000	0.4724152035540695
100001	0.4423321661912045
100010	0.5049110802344405
100011	0.44688965651635226
100100	0.48833026487674364
100101	0.4827625524634746
100110	0.5378496804477293
100111	0.5624779705905315
101000	0.5736080220463359
101001	0.548115248821237
101010	0.5339192213359408
101011	0.6018477907322586
101100	0.5637092798920723
101101	0.5961744897202349
101110	0.619674103640916
101111	0.6537603221632756
110000	0.6102699879774622
110001	0.627977601464439
110010	0.6273559549171032
110011	0.6377245354203022
110100	0.6930424978572602
110101	0.6258682001889327
110110	0.6274674719782779
110111	0.6902814728061158
111000	0.6963119202189593
111001	0.7327062317640362
111010	0.6796897709149471
111011	0.7594098909660172
111100	0.6806273590225395
111101	0.7198816185939967
111110	0.7172033139581419
111111	0.7815489436746103
1000000	0.7103586907765934
1000001	0.7687596675564603
1000010	0.7631433230966658
1000011	0.7437864099509955
1000100	0.7666715633225454
1000101	0.757510559295881
1000110	0.8340548623134357
1000111	0.802267620348003
1001000	0.8437240537215656
1001001	0.7538690356087955
1001010	0.7936724375931989
1001011	0.830216959014507
1001100	0.7875485999061048
1001101	0.8169567477904064
1001110	0.8629933074094335
1001111	0.7948052298872966
1010000	0.8248875549769332
1010001	0.8448189486935018
1010010	0.8956268245813336
1010011	0.8459623028933964
1010100	0.8407591552224382
1010101	0.8421018001676338
1010110	0.9067767477027027
1010111	0.8547226789798068
1011000	0.8691143901435691
1011001	0.8742072574220021
1011010	0.9189617306741813
1011011	0.89234987551832
1011100	0.923366177391091
1011101	0.8480321051269999
1011110	0.9239756078393588
1011111	0.8642773120643479
1100000	0.9097447570071333
1100001	0.9000386153961925
1100010	0.9350459010501375
1100011	0.9295329606497748
